slug,title,verdict,priority,cluster,pageTypeGuess,viewCount,wordCount,aiGenerated,hasProductLink,mergeIntoSlug,productUrls,reason,nextAction,url
karta-sokrovisch-dlya-inzhenerov-gid-po-ii-instrumentam-dlya-proektiro,Карта сокровищ для инженеров: гид по ИИ-инструментам для проектирования,leave-as-news,P3,mcp-tools,news,14,162,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/karta-sokrovisch-dlya-inzhenerov-gid-po-ii-instrumentam-dlya-proektiro
lokal-nyy-ii-assistent-dlya-terminala-novaya-open-source-razrabotka,Локальный ИИ-ассистент для терминала: новая open-source разработка,leave-as-news,P3,telegram-bot,news,14,159,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/lokal-nyy-ii-assistent-dlya-terminala-novaya-open-source-razrabotka
ontologiya-dlya-umnyh-sistem-ventilyatsii-novyy-shag-v-avtomaticheskom,Онтология для умных систем вентиляции: новый шаг в автоматическом поиске неисправностей,stop,P3,noise,news,13,205,true,false,,,Вне фокуса ProektMap / шум,Не развивать; при consolidate — 301 на кластерный guide или оставить архивом без инвестиций,https://proektmap.ru/blog/ontologiya-dlya-umnyh-sistem-ventilyatsii-novyy-shag-v-avtomaticheskom
nochnoy-stalker-ii-haker-teper-pomeschaetsya-v-karmane,Ночной сталкер: ИИ-хакер теперь помещается в кармане,leave-as-news,P3,ai-agents,news,13,199,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/nochnoy-stalker-ii-haker-teper-pomeschaetsya-v-karmane
besplatnyy-ii-pomoschnik-dlya-uchby-povtoryay-umnee-a-ne-dol-she,"Бесплатный ИИ-помощник для учёбы: повторяй умнее, а не дольше",leave-as-news,P3,ai-agents,news,14,148,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/besplatnyy-ii-pomoschnik-dlya-uchby-povtoryay-umnee-a-ne-dol-she
otkrytaya-arhitektura-dlya-sverhrazuma-chto-predlagaet-novyy-inzhenern,Открытая архитектура для сверхразума: что предлагает новый инженерный манифест,leave-as-news,P3,cursor-vibe,news,14,214,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/otkrytaya-arhitektura-dlya-sverhrazuma-chto-predlagaet-novyy-inzhenern
lokal-nyy-ii-assistent-kotoryy-ne-trebuet-interneta-i-moschnogo-zhelez,"Локальный ИИ-ассистент, который не требует интернета и мощного железа",leave-as-news,P3,llm-models,news,14,189,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/lokal-nyy-ii-assistent-kotoryy-ne-trebuet-interneta-i-moschnogo-zhelez
ontologiya-dlya-umnyh-sistem-ventilyatsii-novyy-standart-diagnostiki-n,Онтология для «умных» систем вентиляции: новый стандарт диагностики неисправностей,stop,P3,noise,news,12,189,true,false,ontologiya-dlya-umnyh-sistem-ventilyatsii-novyy-shag-v-avtomaticheskom,,Вне фокуса ProektMap / шум,Не развивать; при consolidate — 301 на кластерный guide или оставить архивом без инвестиций,https://proektmap.ru/blog/ontologiya-dlya-umnyh-sistem-ventilyatsii-novyy-standart-diagnostiki-n
novyy-benchmark-dlya-izvlecheniya-dannyh-iz-korporativnyh-dokumentov,Новый бенчмарк для извлечения данных из корпоративных документов,leave-as-news,P3,ai-agents,news,13,211,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/novyy-benchmark-dlya-izvlecheniya-dannyh-iz-korporativnyh-dokumentov
onlook-instrument-dizayna-dlya-dizaynerov,Onlook Инструмент дизайна для дизайнеров,keep,P1,mcp-tools,news,36,1057,false,false,,,Сильный human/экспертный материал,Оставить; при возможности добавить FAQ/обновить дату,https://proektmap.ru/blog/onlook-instrument-dizayna-dlya-dizaynerov
izbavlyaemsya-ot-ai-slopa-v-kode,Избавляемся от AI-слопа в коде,keep,P2,cursor-vibe,news,24,934,false,false,,,Сильный human/экспертный материал,Оставить; при возможности добавить FAQ/обновить дату,https://proektmap.ru/blog/izbavlyaemsya-ot-ai-slopa-v-kode
amazon-menyaet-ai-strategiyu,Amazon меняет AI-стратегию,keep,P2,ai-agents,news,24,961,false,false,,,Сильный human/экспертный материал,Оставить; при возможности добавить FAQ/обновить дату,https://proektmap.ru/blog/amazon-menyaet-ai-strategiyu
openai-sobrali-luchshie-stsenarii-ispolzovaniya-chatgpt-i-codex,OpenAI собрали лучшие сценарии использования ChatGPT и Codex в одном месте,keep,P1,llm-models,news,44,533,false,false,,,Сильный human/экспертный материал,Оставить; при возможности добавить FAQ/обновить дату,https://proektmap.ru/blog/openai-sobrali-luchshie-stsenarii-ispolzovaniya-chatgpt-i-codex
prodlevaem-zhizn-staromu-smartfonu-lokal-nyy-ii-bez-edinogo-zaprosa-v-,Продлеваем жизнь старому смартфону: локальный ИИ без единого запроса в облако,product-link,P1,ai-agents,news,22,272,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /agent-engineering,https://proektmap.ru/blog/prodlevaem-zhizn-staromu-smartfonu-lokal-nyy-ii-bez-edinogo-zaprosa-v-
kak-ya-perepisal-svoy-shestiletniy-pet-proekt-s-pomosch-yu-ii,Как я переписал свой шестилетний пет-проект с помощью ИИ,expand,P0,ai-agents,explainer,18,263,true,false,,,"Тонкий кластерный пост — сначала расширить, затем CTA",Expand + обязательный product CTA,https://proektmap.ru/blog/kak-ya-perepisal-svoy-shestiletniy-pet-proekt-s-pomosch-yu-ii
minimalizm-v-novostyah-kak-otfil-trovat-informatsionnyy-shum,Минимализм в новостях: как отфильтровать информационный шум,expand,P0,llm-models,explainer,20,224,true,false,,,"Тонкий кластерный пост — сначала расширить, затем CTA",Expand + обязательный product CTA,https://proektmap.ru/blog/minimalizm-v-novostyah-kak-otfil-trovat-informatsionnyy-shum
umnaya-sistema-raspoznavaniya-povedeniya-uchenikov-v-klasse,Умная система распознавания поведения учеников в классе,product-link,P1,cursor-vibe,news,16,249,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /vaibik,https://proektmap.ru/blog/umnaya-sistema-raspoznavaniya-povedeniya-uchenikov-v-klasse
odin-token-chtoby-upravlyat-vsemi-kak-retoken-uluchshaet-vizual-nyy-po,"Один токен, чтобы управлять всеми: как ReToken улучшает визуальный поиск в мультимодальных моделях",stop,P3,noise,explainer,15,276,true,false,,,Вне фокуса ProektMap / шум,Не развивать; при consolidate — 301 на кластерный guide или оставить архивом без инвестиций,https://proektmap.ru/blog/odin-token-chtoby-upravlyat-vsemi-kak-retoken-uluchshaet-vizual-nyy-po
uchimsya-proslezhivat-zerkal-nye-dual-nosti-zayberga,Учимся прослеживать зеркальные дуальности Зайберга,stop,P3,noise,news,13,256,true,false,,,Вне фокуса ProektMap / шум,Не развивать; при consolidate — 301 на кластерный guide или оставить архивом без инвестиций,https://proektmap.ru/blog/uchimsya-proslezhivat-zerkal-nye-dual-nosti-zayberga
tmnaya-peschera-minimalistichnaya-igra-na-vyzhivanie-i-stroitel-stvo-n,"Тёмная пещера — минималистичная игра на выживание и строительство, написанная с помощью ИИ",product-link,P1,ai-agents,news,24,179,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /agent-engineering,https://proektmap.ru/blog/tmnaya-peschera-minimalistichnaya-igra-na-vyzhivanie-i-stroitel-stvo-n
